"","Measure","Scenario","Period","Strategy","WYear","Value"
"6833","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1972,12832.5351978
"6834","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1973,35574.2881686
"6835","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1974,13465.381136
"6836","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1975,2815.7141773
"6837","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1976,12328.5553055
"6838","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1977,23619.1409253
"6839","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1978,6594.1055191
"6840","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1979,15535.8262955
"6841","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1980,9168.6495791
"6842","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1981,12525.7320582
"6843","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1982,8112.9476716
"6844","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1983,13735.5892541
"6845","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1984,20402.4087834
"6846","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1985,18924.4062782
"6847","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1986,17650.2053155
"6848","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1987,11120.1857121
"6849","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1988,20140.8287598
"6850","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1989,6655.9897831
"6851","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1990,12024.4100157
"6852","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1991,9184.1801492
"6853","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1992,18608.7965318
"6854","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1993,4399.3562947
"6855","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1994,17603.4350929
"6856","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1995,6957.3780496
"6857","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1996,10736.5826141
"6858","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1997,7245.5564059
"6859","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1998,10595.1810378
"6860","Other Irrigators Shortages","WW","2050s","Add30kAcFtIncPSCCap",1999,11111.39894
"6861","Other Irrigators Shortages","WW","2050s","Baseline",1951,5317.1276984
"6862","Other Irrigators Shortages","WW","2050s","Baseline",1952,13272.1713233
"6863","Other Irrigators Shortages","WW","2050s","Baseline",1953,7571.8173862
"6864","Other Irrigators Shortages","WW","2050s","Baseline",1954,9847.730203
"6865","Other Irrigators Shortages","WW","2050s","Baseline",1955,6759.5070824
"6866","Other Irrigators Shortages","WW","2050s","Baseline",1956,12569.4080676
"6867","Other Irrigators Shortages","WW","2050s","Baseline",1957,8283.8831162
"6868","Other Irrigators Shortages","WW","2050s","Baseline",1958,6009.4380672
"6869","Other Irrigators Shortages","WW","2050s","Baseline",1959,11648.8796406
"6870","Other Irrigators Shortages","WW","2050s","Baseline",1960,16779.8785142
"6871","Other Irrigators Shortages","WW","2050s","Baseline",1961,17944.254743
"6872","Other Irrigators Shortages","WW","2050s","Baseline",1962,11573.8648052
"6873","Other Irrigators Shortages","WW","2050s","Baseline",1963,18830.2311226
"6874","Other Irrigators Shortages","WW","2050s","Baseline",1964,5907.6463868
"6875","Other Irrigators Shortages","WW","2050s","Baseline",1965,5656.5390848
"6876","Other Irrigators Shortages","WW","2050s","Baseline",1966,12731.9931035
"6877","Other Irrigators Shortages","WW","2050s","Baseline",1967,13552.2372873
"6878","Other Irrigators Shortages","WW","2050s","Baseline",1968,12176.3438177
"6879","Other Irrigators Shortages","WW","2050s","Baseline",1969,11501.1706297
"6880","Other Irrigators Shortages","WW","2050s","Baseline",1970,9876.1929975
"6881","Other Irrigators Shortages","WW","2050s","Baseline",1971,15803.4360679
"6882","Other Irrigators Shortages","WW","2050s","Baseline",1972,12832.5351978
"6883","Other Irrigators Shortages","WW","2050s","Baseline",1973,37008.7535073
"6884","Other Irrigators Shortages","WW","2050s","Baseline",1974,13513.7976387
"6885","Other Irrigators Shortages","WW","2050s","Baseline",1975,2815.7141773
"6886","Other Irrigators Shortages","WW","2050s","Baseline",1976,12520.1783422
"6887","Other Irrigators Shortages","WW","2050s","Baseline",1977,23795.8681023
"6888","Other Irrigators Shortages","WW","2050s","Baseline",1978,6594.1055191
"6889","Other Irrigators Shortages","WW","2050s","Baseline",1979,17539.031822
"6890","Other Irrigators Shortages","WW","2050s","Baseline",1980,9168.6495791
"6891","Other Irrigators Shortages","WW","2050s","Baseline",1981,12535.8874246
"6892","Other Irrigators Shortages","WW","2050s","Baseline",1982,8112.9476716
"6893","Other Irrigators Shortages","WW","2050s","Baseline",1983,13735.5892541
"6894","Other Irrigators Shortages","WW","2050s","Baseline",1984,22127.2342954
"6895","Other Irrigators Shortages","WW","2050s","Baseline",1985,19274.0722045
"6896","Other Irrigators Shortages","WW","2050s","Baseline",1986,18622.4824748
"6897","Other Irrigators Shortages","WW","2050s","Baseline",1987,11120.1857121
"6898","Other Irrigators Shortages","WW","2050s","Baseline",1988,21702.4345255
"6899","Other Irrigators Shortages","WW","2050s","Baseline",1989,6655.9897831
"6900","Other Irrigators Shortages","WW","2050s","Baseline",1990,13135.6490832
"6901","Other Irrigators Shortages","WW","2050s","Baseline",1991,9184.1801492
"6902","Other Irrigators Shortages","WW","2050s","Baseline",1992,20289.7675221
"6903","Other Irrigators Shortages","WW","2050s","Baseline",1993,4399.3562947
"6904","Other Irrigators Shortages","WW","2050s","Baseline",1994,19180.7697757
"6905","Other Irrigators Shortages","WW","2050s","Baseline",1995,6957.3780496
"6906","Other Irrigators Shortages","WW","2050s","Baseline",1996,10736.5826141
"6907","Other Irrigators Shortages","WW","2050s","Baseline",1997,7245.5564059
"6908","Other Irrigators Shortages","WW","2050s","Baseline",1998,10595.1810378
"6909","Other Irrigators Shortages","WW","2050s","Baseline",1999,11111.39894
"6910","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1951,5303.8384494
"6911","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1952,14119.1526827
"6912","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1953,9906.7781049
"6913","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1954,11376.5293749
"6914","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1955,7040.7631284
"6915","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1956,12343.7685204
"6916","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1957,8640.4515181
"6917","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1958,7354.6670906
"6918","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1959,13653.1959103
"6919","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1960,16952.1428837
"6920","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1961,19026.7334955
"6921","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1962,12299.2197842
"6922","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1963,19465.2390431
"6923","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1964,6784.3599615
"6924","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1965,6063.8446493
"6925","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1966,14526.6169248
"6926","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1967,12248.0065888
"6927","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1968,12079.4909776
"6928","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1969,12979.9466882
"6929","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1970,11019.5246096
"6930","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1971,17004.1494671
"6931","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1972,14300.8385347
"6932","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1973,37979.1662048
"6933","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1974,15782.6096329
"6934","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1975,3472.4410943
"6935","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1976,13120.65405
"6936","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1977,26110.1808983
"6937","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1978,7155.8440578
"6938","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1979,17184.9229229
"6939","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1980,8810.5142359
"6940","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1981,12518.3535498
"6941","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1982,8574.6003141
"6942","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1983,15241.7570333
"6943","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1984,24491.7288824
"6944","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1985,20940.7027067
"6945","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1986,20436.8219879
"6946","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1987,12254.7702215
"6947","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1988,23163.3395193
"6948","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1989,6593.8278333
"6949","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1990,12921.0971333
"6950","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1991,10800.0734888
"6951","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1992,20711.3342359
"6952","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1993,3800.9632304
"6953","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1994,18978.8921991
"6954","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1995,7687.9098853
"6955","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1996,12409.4213774
"6956","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1997,6768.2740198
"6957","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1998,11415.663238
"6958","Other Irrigators Shortages","WW","2080s","Add30kAcFt",1999,12205.7785125
"6959","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1951,5303.8384494
"6960","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1952,14119.1526827
"6961","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1953,9906.7781049
"6962","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1954,11376.5293749
"6963","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1955,7040.7631284
"6964","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1956,12343.7685204
"6965","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1957,8640.4515181
"6966","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1958,7354.6670906
"6967","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1959,13653.1959103
"6968","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1960,16785.4322302
"6969","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1961,19026.7334955
"6970","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1962,12299.2197842
"6971","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1963,19108.0359308
"6972","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1964,6784.3599615
"6973","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1965,6063.8446493
"6974","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1966,14526.6169248
"6975","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1967,11982.6381375
"6976","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1968,12079.4909776
"6977","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1969,12644.3435642
"6978","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1970,10408.5166761
"6979","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1971,16653.4918058
"6980","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1972,14300.8385347
"6981","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1973,37998.3463597
"6982","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1974,15782.6096329
"6983","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1975,3472.4410943
"6984","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1976,13120.65405
"6985","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1977,25972.9644437
"6986","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1978,7155.8440578
"6987","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1979,16568.6191245
"6988","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1980,8810.5142359
"6989","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1981,12518.3535498
"6990","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1982,8574.6003141
"6991","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1983,15241.7570333
"6992","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1984,24285.7455229
"6993","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1985,20234.7460643
"6994","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1986,19742.2107939
"6995","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1987,12254.7702215
"6996","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1988,22908.3644508
"6997","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1989,6593.8278333
"6998","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1990,12760.0393693
"6999","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1991,10800.0734888
"7000","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1992,20491.1492312
"7001","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1993,3800.9632304
"7002","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1994,18909.1732286
"7003","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1995,7687.9098853
"7004","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1996,12409.4213774
"7005","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1997,6768.2740198
"7006","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1998,11415.663238
"7007","Other Irrigators Shortages","WW","2080s","Add30kAcFtIncPSCCap",1999,12205.7785125
"7008","Other Irrigators Shortages","WW","2080s","Baseline",1951,5303.8384494
"7009","Other Irrigators Shortages","WW","2080s","Baseline",1952,14940.2695933
"7010","Other Irrigators Shortages","WW","2080s","Baseline",1953,9906.7781049
"7011","Other Irrigators Shortages","WW","2080s","Baseline",1954,11376.5293749
"7012","Other Irrigators Shortages","WW","2080s","Baseline",1955,7040.7631284
"7013","Other Irrigators Shortages","WW","2080s","Baseline",1956,12343.7685204
"7014","Other Irrigators Shortages","WW","2080s","Baseline",1957,8640.4515181
"7015","Other Irrigators Shortages","WW","2080s","Baseline",1958,7354.6670906
"7016","Other Irrigators Shortages","WW","2080s","Baseline",1959,13897.3015632
"7017","Other Irrigators Shortages","WW","2080s","Baseline",1960,18319.5074323
"7018","Other Irrigators Shortages","WW","2080s","Baseline",1961,19075.0904941
"7019","Other Irrigators Shortages","WW","2080s","Baseline",1962,12299.2197842
"7020","Other Irrigators Shortages","WW","2080s","Baseline",1963,21095.9687383
"7021","Other Irrigators Shortages","WW","2080s","Baseline",1964,6784.3599615
"7022","Other Irrigators Shortages","WW","2080s","Baseline",1965,6063.8446493
"7023","Other Irrigators Shortages","WW","2080s","Baseline",1966,14977.4993252
"7024","Other Irrigators Shortages","WW","2080s","Baseline",1967,13634.3926147
"7025","Other Irrigators Shortages","WW","2080s","Baseline",1968,12079.4909776
"7026","Other Irrigators Shortages","WW","2080s","Baseline",1969,14486.6896737
"7027","Other Irrigators Shortages","WW","2080s","Baseline",1970,10984.655207
"7028","Other Irrigators Shortages","WW","2080s","Baseline",1971,18479.7519736
"7029","Other Irrigators Shortages","WW","2080s","Baseline",1972,14300.8385347
"7030","Other Irrigators Shortages","WW","2080s","Baseline",1973,39381.1026355
"7031","Other Irrigators Shortages","WW","2080s","Baseline",1974,16736.6983723
"7032","Other Irrigators Shortages","WW","2080s","Baseline",1975,3472.4410943
"7033","Other Irrigators Shortages","WW","2080s","Baseline",1976,13825.8371391
"7034","Other Irrigators Shortages","WW","2080s","Baseline",1977,26648.6930033
"7035","Other Irrigators Shortages","WW","2080s","Baseline",1978,7155.8440578
"7036","Other Irrigators Shortages","WW","2080s","Baseline",1979,18662.5485688
"7037","Other Irrigators Shortages","WW","2080s","Baseline",1980,8810.5142359
"7038","Other Irrigators Shortages","WW","2080s","Baseline",1981,12935.1599356
"7039","Other Irrigators Shortages","WW","2080s","Baseline",1982,8574.6003141
"7040","Other Irrigators Shortages","WW","2080s","Baseline",1983,16249.6573138
"7041","Other Irrigators Shortages","WW","2080s","Baseline",1984,25813.7513068
"7042","Other Irrigators Shortages","WW","2080s","Baseline",1985,20434.1443034
"7043","Other Irrigators Shortages","WW","2080s","Baseline",1986,21965.7203333
"7044","Other Irrigators Shortages","WW","2080s","Baseline",1987,12254.7702215
"7045","Other Irrigators Shortages","WW","2080s","Baseline",1988,24547.42472
"7046","Other Irrigators Shortages","WW","2080s","Baseline",1989,6593.8278333
"7047","Other Irrigators Shortages","WW","2080s","Baseline",1990,14316.0120802
"7048","Other Irrigators Shortages","WW","2080s","Baseline",1991,10800.0734888
"7049","Other Irrigators Shortages","WW","2080s","Baseline",1992,22052.0409477
"7050","Other Irrigators Shortages","WW","2080s","Baseline",1993,3800.9632304
"7051","Other Irrigators Shortages","WW","2080s","Baseline",1994,20455.1095813
